qid,query,elapsed_sec,rapl_pkg_j,n_tables,n_join,category
28968,queries/tpch/SQLStorm/28968.sql,15.071072,87.26055908203125,5,4,timeout
28979,queries/tpch/SQLStorm/28979.sql,15.088815,98.21246337890624,7,6,timeout
28989,queries/tpch/SQLStorm/28989.sql,15.096559,89.7158203125,7,6,timeout
28998,queries/tpch/SQLStorm/28998.sql,15.225343,176.18719482421875,7,6,timeout
29007,queries/tpch/SQLStorm/29007.sql,15.133351,158.98565673828125,8,7,timeout
29012,queries/tpch/SQLStorm/29012.sql,15.229501,83.65435791015625,5,4,timeout
29021,queries/tpch/SQLStorm/29021.sql,15.172382,98.59814453125,5,4,timeout
29022,queries/tpch/SQLStorm/29022.sql,15.112465,93.81439208984376,6,5,timeout
29025,queries/tpch/SQLStorm/29025.sql,15.223636,162.4190673828125,8,7,timeout
29033,queries/tpch/SQLStorm/29033.sql,0.0554,0.3524169921875,5,4,error
29045,queries/tpch/SQLStorm/29045.sql,15.11429,106.52410888671876,7,6,timeout
29048,queries/tpch/SQLStorm/29048.sql,15.285177,109.3497314453125,7,6,timeout
29059,queries/tpch/SQLStorm/29059.sql,15.059962,85.30145263671875,6,5,timeout
2906,queries/tpch/SQLStorm/2906.sql,15.121491,108.76617431640624,7,7,timeout
29069,queries/tpch/SQLStorm/29069.sql,15.211088,155.61993408203125,8,7,timeout
29077,queries/tpch/SQLStorm/29077.sql,15.073514,88.2913818359375,6,5,timeout
29078,queries/tpch/SQLStorm/29078.sql,15.055129,86.25604248046875,4,3,timeout
29095,queries/tpch/SQLStorm/29095.sql,15.092382,96.29956054687501,4,3,timeout
291,queries/tpch/SQLStorm/291.sql,15.176381,83.1131591796875,6,6,timeout
2910,queries/tpch/SQLStorm/2910.sql,15.166422,88.65704345703125,7,7,timeout
29101,queries/tpch/SQLStorm/29101.sql,15.094615,94.00537109375,8,7,timeout
29103,queries/tpch/SQLStorm/29103.sql,15.054166,85.52130126953125,4,3,timeout
29113,queries/tpch/SQLStorm/29113.sql,15.367144,153.51348876953125,8,7,timeout
2912,queries/tpch/SQLStorm/2912.sql,15.117851,138.59954833984375,7,7,timeout
29124,queries/tpch/SQLStorm/29124.sql,15.181689,241.58984375,5,4,timeout
29125,queries/tpch/SQLStorm/29125.sql,15.058537,89.04150390625,6,5,timeout
29136,queries/tpch/SQLStorm/29136.sql,15.233886,86.3372802734375,5,4,timeout
29147,queries/tpch/SQLStorm/29147.sql,15.244388,86.35278320312499,6,4,timeout
29155,queries/tpch/SQLStorm/29155.sql,15.07852,91.1021728515625,4,3,timeout
29158,queries/tpch/SQLStorm/29158.sql,0.055256,0.35260009765625,8,7,error
29174,queries/tpch/SQLStorm/29174.sql,15.123206,112.5267333984375,8,7,timeout
2918,queries/tpch/SQLStorm/2918.sql,15.10733,83.50018310546875,6,8,timeout
29182,queries/tpch/SQLStorm/29182.sql,15.060597,81.67260742187501,2,1,timeout
29187,queries/tpch/SQLStorm/29187.sql,15.258286,183.92291259765625,6,5,timeout
29198,queries/tpch/SQLStorm/29198.sql,15.11892,88.55511474609375,3,3,timeout
29206,queries/tpch/SQLStorm/29206.sql,15.201597,240.08563232421875,8,7,timeout
29208,queries/tpch/SQLStorm/29208.sql,15.155025,97.35888671875,7,6,timeout
2921,queries/tpch/SQLStorm/2921.sql,15.15094,85.50726318359375,6,6,timeout
2922,queries/tpch/SQLStorm/2922.sql,15.12644,88.04595947265625,5,6,timeout
29229,queries/tpch/SQLStorm/29229.sql,15.194258,113.5692138671875,6,5,timeout
2924,queries/tpch/SQLStorm/2924.sql,15.1071,86.48516845703125,6,6,timeout
29256,queries/tpch/SQLStorm/29256.sql,15.228296,182.01953125,6,5,timeout
2926,queries/tpch/SQLStorm/2926.sql,15.073193,86.13262939453125,7,7,timeout
29276,queries/tpch/SQLStorm/29276.sql,16.87655,92.78607177734376,3,6,timeout
29306,queries/tpch/SQLStorm/29306.sql,15.089407,106.3035888671875,5,4,timeout
29320,queries/tpch/SQLStorm/29320.sql,0.055029,0.32635498046875,5,4,error
29322,queries/tpch/SQLStorm/29322.sql,15.092783,102.4290771484375,8,7,timeout
29331,queries/tpch/SQLStorm/29331.sql,15.137493,114.8134765625,6,5,timeout
29336,queries/tpch/SQLStorm/29336.sql,15.176374,246.582275390625,5,4,timeout
29337,queries/tpch/SQLStorm/29337.sql,15.084105,95.61663818359376,5,4,timeout
29338,queries/tpch/SQLStorm/29338.sql,15.110581,81.29840087890625,4,3,timeout
29346,queries/tpch/SQLStorm/29346.sql,15.290418,154.1513671875,8,7,timeout
29356,queries/tpch/SQLStorm/29356.sql,15.180575,165.874267578125,8,8,timeout
29371,queries/tpch/SQLStorm/29371.sql,15.190689,98.04052734375,6,6,timeout
29376,queries/tpch/SQLStorm/29376.sql,15.099751,98.29669189453124,6,5,timeout
29385,queries/tpch/SQLStorm/29385.sql,15.110317,108.8134765625,6,5,timeout
29399,queries/tpch/SQLStorm/29399.sql,15.295399,87.76446533203125,5,4,timeout
29408,queries/tpch/SQLStorm/29408.sql,15.08448,104.9468994140625,6,5,timeout
29409,queries/tpch/SQLStorm/29409.sql,15.235037,182.10595703125,8,7,timeout
2941,queries/tpch/SQLStorm/2941.sql,15.067869,88.91131591796875,4,4,timeout
29411,queries/tpch/SQLStorm/29411.sql,15.123323,86.25531005859375,5,4,timeout
29414,queries/tpch/SQLStorm/29414.sql,15.581048,224.78717041015625,6,4,timeout
2942,queries/tpch/SQLStorm/2942.sql,15.082773,92.47149658203124,6,6,timeout
2943,queries/tpch/SQLStorm/2943.sql,15.121229,94.09405517578125,5,5,timeout
29434,queries/tpch/SQLStorm/29434.sql,15.147903,97.77838134765624,8,7,timeout
29439,queries/tpch/SQLStorm/29439.sql,15.186158,146.62640380859375,8,7,timeout
2944,queries/tpch/SQLStorm/2944.sql,15.279014,252.34429931640625,7,7,timeout
29441,queries/tpch/SQLStorm/29441.sql,15.079668,80.53765869140625,6,5,timeout
29447,queries/tpch/SQLStorm/29447.sql,15.09094,94.51666259765624,5,4,timeout
29453,queries/tpch/SQLStorm/29453.sql,15.104544,98.15252685546876,5,4,timeout
29462,queries/tpch/SQLStorm/29462.sql,15.177007,247.90863037109372,6,5,timeout
29464,queries/tpch/SQLStorm/29464.sql,15.206709,180.582275390625,7,6,timeout
29471,queries/tpch/SQLStorm/29471.sql,15.10556,97.3931884765625,5,4,timeout
29476,queries/tpch/SQLStorm/29476.sql,15.252984,154.17132568359375,8,7,timeout
29479,queries/tpch/SQLStorm/29479.sql,15.230073,170.43170166015625,8,7,timeout
2948,queries/tpch/SQLStorm/2948.sql,15.072,85.52398681640625,5,4,timeout
29492,queries/tpch/SQLStorm/29492.sql,15.087306,93.53540039062499,6,5,timeout
29507,queries/tpch/SQLStorm/29507.sql,15.233887,147.259521484375,8,7,timeout
29512,queries/tpch/SQLStorm/29512.sql,15.144621,125.94580078125,6,5,timeout
29517,queries/tpch/SQLStorm/29517.sql,15.064055,92.09014892578125,5,4,timeout
2952,queries/tpch/SQLStorm/2952.sql,15.224662,224.39654541015625,5,6,timeout
29546,queries/tpch/SQLStorm/29546.sql,15.237141,187.16534423828125,8,7,timeout
29555,queries/tpch/SQLStorm/29555.sql,15.232401,232.260009765625,8,7,timeout
29564,queries/tpch/SQLStorm/29564.sql,15.09479,101.1824951171875,6,5,timeout
2957,queries/tpch/SQLStorm/2957.sql,15.227254,87.5902099609375,6,5,timeout
29574,queries/tpch/SQLStorm/29574.sql,15.095451,102.218017578125,4,3,timeout
29580,queries/tpch/SQLStorm/29580.sql,15.083194,97.27789306640624,4,3,timeout
29588,queries/tpch/SQLStorm/29588.sql,15.246528,204.66949462890625,7,4,timeout
29593,queries/tpch/SQLStorm/29593.sql,15.089032,102.18719482421876,4,3,timeout
296,queries/tpch/SQLStorm/296.sql,15.055013,88.39990234375,7,7,timeout
29609,queries/tpch/SQLStorm/29609.sql,15.140931,105.369140625,6,6,timeout
29620,queries/tpch/SQLStorm/29620.sql,15.108685,202.37030029296875,6,6,timeout
29633,queries/tpch/SQLStorm/29633.sql,15.260418,235.19763183593753,8,7,timeout
29640,queries/tpch/SQLStorm/29640.sql,15.11003,103.42303466796876,6,5,timeout
29649,queries/tpch/SQLStorm/29649.sql,0.055216,0.33349609375,8,7,error
29654,queries/tpch/SQLStorm/29654.sql,15.118024,86.58892822265625,4,4,timeout
29656,queries/tpch/SQLStorm/29656.sql,15.241495,159.57061767578125,8,7,timeout
29661,queries/tpch/SQLStorm/29661.sql,0.055204,0.34423828125,6,5,error
2967,queries/tpch/SQLStorm/2967.sql,15.090159,87.33203125,4,4,timeout
29671,queries/tpch/SQLStorm/29671.sql,15.191104,178.44775390625,6,5,timeout
29676,queries/tpch/SQLStorm/29676.sql,15.054023,86.18969726562499,5,5,timeout
29705,queries/tpch/SQLStorm/29705.sql,15.106024,106.3392333984375,6,5,timeout
29708,queries/tpch/SQLStorm/29708.sql,15.270028,110.307373046875,6,5,timeout
29726,queries/tpch/SQLStorm/29726.sql,15.069864,197.378662109375,5,5,timeout
2973,queries/tpch/SQLStorm/2973.sql,15.065761,78.13067626953125,5,3,timeout
29732,queries/tpch/SQLStorm/29732.sql,15.269842,109.6387939453125,6,5,timeout
29749,queries/tpch/SQLStorm/29749.sql,15.24623,151.94158935546875,8,7,timeout
2975,queries/tpch/SQLStorm/2975.sql,15.285522,85.87420654296875,6,5,timeout
29759,queries/tpch/SQLStorm/29759.sql,15.093617,99.3275146484375,6,5,timeout
2980,queries/tpch/SQLStorm/2980.sql,15.127808,82.85223388671875,5,6,timeout
29809,queries/tpch/SQLStorm/29809.sql,15.088132,88.45745849609375,4,3,timeout
29823,queries/tpch/SQLStorm/29823.sql,15.185244,169.92449951171875,6,5,timeout
29831,queries/tpch/SQLStorm/29831.sql,15.097471,98.4578857421875,6,5,timeout
2984,queries/tpch/SQLStorm/2984.sql,15.302055,240.43048095703125,7,6,timeout
29847,queries/tpch/SQLStorm/29847.sql,15.196018,175.68804931640625,6,6,timeout
29858,queries/tpch/SQLStorm/29858.sql,15.115053,97.03009033203124,6,5,timeout
29859,queries/tpch/SQLStorm/29859.sql,15.0605,85.10980224609375,4,3,timeout
29880,queries/tpch/SQLStorm/29880.sql,15.061791,85.61163330078125,7,6,timeout
29890,queries/tpch/SQLStorm/29890.sql,15.092348,95.10821533203124,8,7,timeout
29906,queries/tpch/SQLStorm/29906.sql,15.199307,188.964111328125,8,7,timeout
29916,queries/tpch/SQLStorm/29916.sql,15.108956,86.40863037109375,6,5,timeout
29917,queries/tpch/SQLStorm/29917.sql,15.102522,98.06243896484376,5,4,timeout
2992,queries/tpch/SQLStorm/2992.sql,15.092372,84.96820068359375,8,6,timeout
29923,queries/tpch/SQLStorm/29923.sql,15.145724,107.47869873046876,6,5,timeout
29926,queries/tpch/SQLStorm/29926.sql,15.082793,85.38275146484375,4,2,timeout
2993,queries/tpch/SQLStorm/2993.sql,15.060029,91.52203369140624,5,5,timeout
29945,queries/tpch/SQLStorm/29945.sql,15.144726,107.03204345703124,6,5,timeout
29960,queries/tpch/SQLStorm/29960.sql,15.11551,100.281982421875,8,7,timeout
29977,queries/tpch/SQLStorm/29977.sql,15.191674,180.49969482421875,8,7,timeout
29978,queries/tpch/SQLStorm/29978.sql,15.260209,182.17242431640625,6,5,timeout
29980,queries/tpch/SQLStorm/29980.sql,15.105926,107.14691162109376,6,5,timeout
29983,queries/tpch/SQLStorm/29983.sql,15.319981,82.53143310546875,5,3,timeout
30021,queries/tpch/SQLStorm/30021.sql,15.280752,86.07006835937501,7,7,timeout
30027,queries/tpch/SQLStorm/30027.sql,15.611332,104.96051025390624,7,8,timeout
30035,queries/tpch/SQLStorm/30035.sql,15.161129,156.6146240234375,7,8,timeout
30045,queries/tpch/SQLStorm/30045.sql,15.151697,168.502197265625,8,9,timeout
3005,queries/tpch/SQLStorm/3005.sql,15.239366,241.95623779296875,7,8,timeout
30077,queries/tpch/SQLStorm/30077.sql,15.076448,82.5609130859375,7,8,timeout
30093,queries/tpch/SQLStorm/30093.sql,15.200656,163.91925048828125,6,9,timeout
30095,queries/tpch/SQLStorm/30095.sql,15.154127,107.8831787109375,8,10,timeout
30099,queries/tpch/SQLStorm/30099.sql,0.054469,0.336181640625,7,7,error
30103,queries/tpch/SQLStorm/30103.sql,15.137321,98.2830810546875,6,6,timeout
30105,queries/tpch/SQLStorm/30105.sql,0.054158,0.34130859375,5,4,error
30116,queries/tpch/SQLStorm/30116.sql,15.262771,207.95947265625,6,7,timeout
30117,queries/tpch/SQLStorm/30117.sql,15.060158,85.0916748046875,7,6,timeout
30124,queries/tpch/SQLStorm/30124.sql,15.501982,85.21557617187501,7,9,timeout
30142,queries/tpch/SQLStorm/30142.sql,0.054595,0.33660888671875,5,5,error
30153,queries/tpch/SQLStorm/30153.sql,15.066284,88.85333251953125,7,9,timeout
30162,queries/tpch/SQLStorm/30162.sql,0.053894,0.333740234375,5,7,error
30186,queries/tpch/SQLStorm/30186.sql,15.312998,136.73138427734375,8,15,timeout
30218,queries/tpch/SQLStorm/30218.sql,0.05972,0.37371826171875,8,7,error
30224,queries/tpch/SQLStorm/30224.sql,0.053293,0.3338623046875,7,8,error
30229,queries/tpch/SQLStorm/30229.sql,15.088162,87.88983154296875,6,8,timeout
3025,queries/tpch/SQLStorm/3025.sql,15.195072,91.56939697265624,5,8,timeout
30251,queries/tpch/SQLStorm/30251.sql,15.15269,84.57501220703125,6,6,timeout
30289,queries/tpch/SQLStorm/30289.sql,15.066019,89.93878173828125,7,8,timeout
30290,queries/tpch/SQLStorm/30290.sql,15.279311,83.17987060546875,8,10,timeout
30298,queries/tpch/SQLStorm/30298.sql,15.492351,90.7635498046875,7,9,timeout
3031,queries/tpch/SQLStorm/3031.sql,15.233833,86.28955078125,8,5,timeout
30311,queries/tpch/SQLStorm/30311.sql,15.263928,83.6661376953125,8,9,timeout
30328,queries/tpch/SQLStorm/30328.sql,15.196526,81.9888916015625,5,5,timeout
30331,queries/tpch/SQLStorm/30331.sql,16.247357,97.85980224609376,7,8,timeout
30339,queries/tpch/SQLStorm/30339.sql,15.054965,79.66400146484375,7,8,timeout
30340,queries/tpch/SQLStorm/30340.sql,0.054597,0.34637451171875,5,7,error
30366,queries/tpch/SQLStorm/30366.sql,15.281733,86.4212646484375,7,10,timeout
30379,queries/tpch/SQLStorm/30379.sql,15.053801,85.42828369140625,7,8,timeout
30384,queries/tpch/SQLStorm/30384.sql,15.08677,81.49603271484375,6,6,timeout
30387,queries/tpch/SQLStorm/30387.sql,15.060122,91.12432861328125,6,7,timeout
30394,queries/tpch/SQLStorm/30394.sql,0.055149,0.35223388671875,8,9,error
30396,queries/tpch/SQLStorm/30396.sql,0.054571,0.3255615234375,6,7,error
30404,queries/tpch/SQLStorm/30404.sql,15.138509,84.4627685546875,8,10,timeout
30430,queries/tpch/SQLStorm/30430.sql,0.054732,0.343505859375,8,8,error
30432,queries/tpch/SQLStorm/30432.sql,0.059347,0.36566162109375,8,10,error
30453,queries/tpch/SQLStorm/30453.sql,0.054381,0.3426513671875,7,7,error
30485,queries/tpch/SQLStorm/30485.sql,0.053955,0.3394775390625,4,5,error
30524,queries/tpch/SQLStorm/30524.sql,0.055843,0.36187744140625,6,7,error
30528,queries/tpch/SQLStorm/30528.sql,15.155532,85.61346435546875,6,6,timeout
30529,queries/tpch/SQLStorm/30529.sql,15.059585,83.2144775390625,5,5,timeout
3053,queries/tpch/SQLStorm/3053.sql,15.24159,170.64410400390625,8,9,timeout
30565,queries/tpch/SQLStorm/30565.sql,15.1738,84.1683349609375,6,6,timeout
30579,queries/tpch/SQLStorm/30579.sql,0.054338,0.36212158203125,5,7,error
30601,queries/tpch/SQLStorm/30601.sql,15.644279,89.70538330078125,8,8,timeout
30614,queries/tpch/SQLStorm/30614.sql,15.113067,116.449951171875,5,5,timeout
30616,queries/tpch/SQLStorm/30616.sql,15.316333,235.30572509765625,7,10,timeout
30618,queries/tpch/SQLStorm/30618.sql,15.151616,103.98907470703124,7,10,timeout
30620,queries/tpch/SQLStorm/30620.sql,0.054342,0.34515380859375,5,5,error
30648,queries/tpch/SQLStorm/30648.sql,0.054947,0.3446044921875,7,7,error
30651,queries/tpch/SQLStorm/30651.sql,0.055171,0.3433837890625,7,9,error
30660,queries/tpch/SQLStorm/30660.sql,15.212675,228.05065917968753,8,9,timeout
30669,queries/tpch/SQLStorm/30669.sql,0.055955,0.36676025390625,6,8,error
30671,queries/tpch/SQLStorm/30671.sql,15.156958,84.72698974609375,7,8,timeout
30673,queries/tpch/SQLStorm/30673.sql,15.111013,144.65753173828125,7,8,timeout
30687,queries/tpch/SQLStorm/30687.sql,0.054689,0.33514404296875,7,10,error
30692,queries/tpch/SQLStorm/30692.sql,15.233355,84.6199951171875,7,7,timeout
30697,queries/tpch/SQLStorm/30697.sql,15.110255,87.90771484375,7,7,timeout
3071,queries/tpch/SQLStorm/3071.sql,0.059632,0.367431640625,8,7,error
30726,queries/tpch/SQLStorm/30726.sql,15.054376,84.90771484375,8,8,timeout
30771,queries/tpch/SQLStorm/30771.sql,0.056168,0.3333740234375,8,8,error
30774,queries/tpch/SQLStorm/30774.sql,15.131271,108.40435791015624,7,7,timeout
30782,queries/tpch/SQLStorm/30782.sql,15.077293,87.30859375,5,5,timeout
30783,queries/tpch/SQLStorm/30783.sql,15.337923,91.46380615234376,5,5,timeout
30790,queries/tpch/SQLStorm/30790.sql,15.07375,84.95294189453125,6,9,timeout
30795,queries/tpch/SQLStorm/30795.sql,0.054103,0.33935546875,8,10,error
308,queries/tpch/SQLStorm/308.sql,15.212909,142.28436279296875,6,6,timeout
3080,queries/tpch/SQLStorm/3080.sql,15.089884,82.6942138671875,7,8,timeout
30801,queries/tpch/SQLStorm/30801.sql,0.054414,0.36785888671875,5,7,error
30823,queries/tpch/SQLStorm/30823.sql,15.087852,84.4561767578125,5,6,timeout
30847,queries/tpch/SQLStorm/30847.sql,15.064108,82.25860595703125,8,5,timeout
30854,queries/tpch/SQLStorm/30854.sql,15.147144,91.80804443359376,6,6,timeout
30855,queries/tpch/SQLStorm/30855.sql,15.103442,86.20281982421875,6,7,timeout
3086,queries/tpch/SQLStorm/3086.sql,15.063141,86.75634765625,5,5,timeout
30871,queries/tpch/SQLStorm/30871.sql,15.342765,84.01416015625,8,11,timeout
30880,queries/tpch/SQLStorm/30880.sql,15.17573,95.25317382812499,7,13,timeout
30892,queries/tpch/SQLStorm/30892.sql,15.059448,89.46997070312499,5,8,timeout
30893,queries/tpch/SQLStorm/30893.sql,15.05441,82.58428955078125,7,8,timeout
30910,queries/tpch/SQLStorm/30910.sql,15.388516,85.11322021484375,6,6,timeout
30915,queries/tpch/SQLStorm/30915.sql,15.167559,87.25726318359375,4,4,timeout
30924,queries/tpch/SQLStorm/30924.sql,15.087339,88.1951904296875,6,8,timeout
3094,queries/tpch/SQLStorm/3094.sql,15.106835,91.97436523437501,7,6,timeout
30946,queries/tpch/SQLStorm/30946.sql,15.054944,82.84008789062499,8,6,timeout
30957,queries/tpch/SQLStorm/30957.sql,15.259456,87.55541992187501,5,6,timeout
30959,queries/tpch/SQLStorm/30959.sql,15.068722,86.56060791015625,5,5,timeout
30968,queries/tpch/SQLStorm/30968.sql,15.107783,92.20599365234376,7,8,timeout
30975,queries/tpch/SQLStorm/30975.sql,15.175434,89.76098632812499,7,7,timeout
31004,queries/tpch/SQLStorm/31004.sql,15.055185,83.849609375,6,6,timeout
31008,queries/tpch/SQLStorm/31008.sql,15.053824,82.9481201171875,5,5,timeout
31019,queries/tpch/SQLStorm/31019.sql,15.367964,87.5145263671875,7,10,timeout
31029,queries/tpch/SQLStorm/31029.sql,15.113927,126.33807373046876,6,5,timeout
31036,queries/tpch/SQLStorm/31036.sql,0.054932,0.35174560546875,5,5,error
31069,queries/tpch/SQLStorm/31069.sql,15.152679,82.6644287109375,6,7,timeout
31071,queries/tpch/SQLStorm/31071.sql,0.0606,0.37677001953125,8,8,error
31087,queries/tpch/SQLStorm/31087.sql,0.055133,0.34625244140625,6,4,error
31089,queries/tpch/SQLStorm/31089.sql,15.065474,82.29034423828125,5,4,timeout
3110,queries/tpch/SQLStorm/3110.sql,15.107675,106.537353515625,8,9,timeout
31121,queries/tpch/SQLStorm/31121.sql,0.055776,0.345703125,6,7,error
31145,queries/tpch/SQLStorm/31145.sql,15.071152,84.60809326171875,7,7,timeout
31149,queries/tpch/SQLStorm/31149.sql,15.134658,83.8692626953125,5,5,timeout
3115,queries/tpch/SQLStorm/3115.sql,15.151366,88.35748291015625,6,5,timeout
31153,queries/tpch/SQLStorm/31153.sql,15.064805,85.923828125,7,6,timeout
31154,queries/tpch/SQLStorm/31154.sql,15.141232,103.78533935546876,7,9,timeout
31162,queries/tpch/SQLStorm/31162.sql,15.066682,84.83673095703125,5,6,timeout
31177,queries/tpch/SQLStorm/31177.sql,15.126149,85.23364257812499,6,7,timeout
31182,queries/tpch/SQLStorm/31182.sql,15.290276,94.85516357421875,6,6,timeout
31184,queries/tpch/SQLStorm/31184.sql,0.054517,0.34954833984375,8,9,error
31189,queries/tpch/SQLStorm/31189.sql,15.262203,86.81976318359375,7,10,timeout
31199,queries/tpch/SQLStorm/31199.sql,15.08248,164.21612548828125,6,8,timeout
31203,queries/tpch/SQLStorm/31203.sql,15.121806,93.9910888671875,6,6,timeout
31207,queries/tpch/SQLStorm/31207.sql,15.081272,84.4566650390625,6,7,timeout
3123,queries/tpch/SQLStorm/3123.sql,0.058141,0.3740234375,6,5,error
31243,queries/tpch/SQLStorm/31243.sql,15.178432,105.73736572265624,8,9,timeout
31245,queries/tpch/SQLStorm/31245.sql,15.093481,90.45672607421875,7,9,timeout
31254,queries/tpch/SQLStorm/31254.sql,15.070162,94.44244384765624,7,7,timeout
31255,queries/tpch/SQLStorm/31255.sql,15.22262,81.16802978515625,6,6,timeout
3126,queries/tpch/SQLStorm/3126.sql,15.05916,85.1466064453125,6,7,timeout
31272,queries/tpch/SQLStorm/31272.sql,15.116184,83.60668945312499,5,6,timeout
31280,queries/tpch/SQLStorm/31280.sql,0.054296,0.34808349609375,7,5,error
3129,queries/tpch/SQLStorm/3129.sql,15.253065,108.6915283203125,7,5,timeout
31297,queries/tpch/SQLStorm/31297.sql,15.148325,84.22607421875,5,7,timeout
313,queries/tpch/SQLStorm/313.sql,15.180462,218.165771484375,6,7,timeout
31304,queries/tpch/SQLStorm/31304.sql,15.09121,97.66723632812499,8,8,timeout
31305,queries/tpch/SQLStorm/31305.sql,15.228054,184.36956787109372,7,8,timeout
31312,queries/tpch/SQLStorm/31312.sql,15.134974,97.21362304687501,8,9,timeout
31328,queries/tpch/SQLStorm/31328.sql,15.130461,91.9327392578125,8,6,timeout
31333,queries/tpch/SQLStorm/31333.sql,15.073474,103.57562255859376,6,7,timeout
31337,queries/tpch/SQLStorm/31337.sql,0.054171,0.3455810546875,6,7,error
3134,queries/tpch/SQLStorm/3134.sql,15.189248,87.49829101562499,6,5,timeout
31340,queries/tpch/SQLStorm/31340.sql,15.067924,84.35968017578125,6,6,timeout
31351,queries/tpch/SQLStorm/31351.sql,15.163919,168.4908447265625,6,8,timeout
31353,queries/tpch/SQLStorm/31353.sql,0.054456,0.34765625,6,4,error
31376,queries/tpch/SQLStorm/31376.sql,15.322948,108.32513427734376,8,10,timeout
31380,queries/tpch/SQLStorm/31380.sql,0.054896,0.34954833984375,6,10,error
31399,queries/tpch/SQLStorm/31399.sql,15.224341,86.40313720703125,6,6,timeout
31408,queries/tpch/SQLStorm/31408.sql,15.126845,82.38427734375,5,7,timeout
31410,queries/tpch/SQLStorm/31410.sql,15.053626,85.23583984375,7,6,timeout
31414,queries/tpch/SQLStorm/31414.sql,0.054438,0.33477783203125,8,10,error
31419,queries/tpch/SQLStorm/31419.sql,15.359379,238.348876953125,6,8,timeout
31420,queries/tpch/SQLStorm/31420.sql,15.108278,109.8619384765625,6,7,timeout
31423,queries/tpch/SQLStorm/31423.sql,0.055405,0.34521484375,7,9,error
31424,queries/tpch/SQLStorm/31424.sql,0.054563,0.35308837890625,7,6,error
3144,queries/tpch/SQLStorm/3144.sql,15.283891,92.40380859375,7,9,timeout
31453,queries/tpch/SQLStorm/31453.sql,0.056124,0.3472900390625,6,6,error
31459,queries/tpch/SQLStorm/31459.sql,0.053994,0.3189697265625,6,6,error
31490,queries/tpch/SQLStorm/31490.sql,15.133604,89.2484130859375,5,4,timeout
31497,queries/tpch/SQLStorm/31497.sql,15.107875,103.49847412109376,6,6,timeout
31512,queries/tpch/SQLStorm/31512.sql,15.163951,85.1007080078125,8,8,timeout
31517,queries/tpch/SQLStorm/31517.sql,15.098275,85.11309814453125,8,9,timeout
31534,queries/tpch/SQLStorm/31534.sql,0.054783,0.34588623046875,5,6,error
31535,queries/tpch/SQLStorm/31535.sql,15.064508,95.49932861328125,5,6,timeout
31548,queries/tpch/SQLStorm/31548.sql,15.094435,162.376708984375,6,9,timeout
31551,queries/tpch/SQLStorm/31551.sql,15.176138,94.42169189453124,8,9,timeout
31565,queries/tpch/SQLStorm/31565.sql,15.297313,238.89782714843753,7,7,timeout
31568,queries/tpch/SQLStorm/31568.sql,15.102666,106.45440673828124,7,8,timeout
31586,queries/tpch/SQLStorm/31586.sql,15.098364,100.11163330078124,5,5,timeout
31589,queries/tpch/SQLStorm/31589.sql,15.292845,86.36334228515625,5,6,timeout
31590,queries/tpch/SQLStorm/31590.sql,0.059764,0.36761474609375,8,7,error
31593,queries/tpch/SQLStorm/31593.sql,0.054913,0.34344482421875,7,10,error
31619,queries/tpch/SQLStorm/31619.sql,15.341989,86.1885986328125,4,5,timeout
31622,queries/tpch/SQLStorm/31622.sql,15.117443,85.75823974609375,5,6,timeout
31623,queries/tpch/SQLStorm/31623.sql,15.230945,165.50341796875,8,10,timeout
31624,queries/tpch/SQLStorm/31624.sql,15.124862,85.7657470703125,5,6,timeout
31625,queries/tpch/SQLStorm/31625.sql,15.077983,171.350830078125,7,9,timeout
31628,queries/tpch/SQLStorm/31628.sql,15.140569,95.75372314453124,5,5,timeout
31632,queries/tpch/SQLStorm/31632.sql,0.05721,0.371826171875,5,7,error
31654,queries/tpch/SQLStorm/31654.sql,0.058452,0.37030029296875,7,7,error
31658,queries/tpch/SQLStorm/31658.sql,15.068504,85.1197509765625,7,6,timeout
31663,queries/tpch/SQLStorm/31663.sql,0.054892,0.3450927734375,7,6,error
31689,queries/tpch/SQLStorm/31689.sql,0.055012,0.34844970703125,6,12,error
31707,queries/tpch/SQLStorm/31707.sql,15.169304,113.696533203125,7,9,timeout
31711,queries/tpch/SQLStorm/31711.sql,0.053792,0.33038330078125,8,7,error
31719,queries/tpch/SQLStorm/31719.sql,15.082156,87.81469726562499,6,5,timeout
31729,queries/tpch/SQLStorm/31729.sql,15.148442,207.99432373046875,6,6,timeout
3173,queries/tpch/SQLStorm/3173.sql,15.066539,84.62139892578125,7,5,timeout
31730,queries/tpch/SQLStorm/31730.sql,0.053958,0.341552734375,8,9,error
31735,queries/tpch/SQLStorm/31735.sql,15.078751,87.69097900390625,6,7,timeout
31762,queries/tpch/SQLStorm/31762.sql,15.19588,206.96331787109372,8,8,timeout
31775,queries/tpch/SQLStorm/31775.sql,0.054079,0.34002685546875,6,7,error
31780,queries/tpch/SQLStorm/31780.sql,15.079511,83.73516845703125,4,5,timeout
31807,queries/tpch/SQLStorm/31807.sql,15.114675,157.3631591796875,6,7,timeout
31809,queries/tpch/SQLStorm/31809.sql,0.054191,0.344482421875,6,10,error
31815,queries/tpch/SQLStorm/31815.sql,15.178812,89.35516357421875,7,9,timeout
31820,queries/tpch/SQLStorm/31820.sql,0.054314,0.34271240234375,5,6,error
